SQLDATE,avg_goldstein,avg_tone,event_count
20250603,1.8821428571428569,-2.7104342800857069,56
20250602,1.4266666666666665,-1.47745962295772,60
20250601,4.2625,-1.4398643640329913,56
20250531,1.984,-3.2838606092267577,50
20250530,1.784375,-1.358458278896395,64
20250529,1.7363636363636361,-1.3661852885670656,88
20250528,1.6303370786516853,-1.5745369163247913,89
20250527,1.5221052631578946,-0.3363578918257869,95
20250526,1.6417475728155333,-0.037339251965042272,103
20250525,1.2610169491525423,-0.008663360609366233,118
20250524,1.8303030303030303,-0.55823305949142366,132
20250523,1.505,-0.059881195938908907,100
20250522,1.9507352941176472,-0.18857511335401536,136
20250521,1.7196721311475407,-1.3946374372378443,122
20250520,1.7142857142857144,-1.3745321861093229,84
20250519,0.82641509433962257,-1.2275294158477761,53
20250518,2.2627906976744181,-2.2577392604090272,43
20250517,1.8080645161290319,-1.8978555770590759,62
20250516,0.89740259740259731,-1.7662940408731669,77
20250515,1.3478873239436617,-1.561040775219847,71
20250514,1.0720000000000003,-1.8613937760248,75
20250513,1.6012658227848098,-2.0940188553105155,79
20250512,1.8577777777777775,-1.8674430596875404,90
20250511,1.8109090909090908,-1.4565690965552094,55
20250510,1.5250000000000001,-1.8953684413767127,104
20250509,1.72183908045977,-0.60922003730830876,87
20250508,1.9657142857142851,0.64416800736445079,105
20250507,1.8209876543209875,-1.2382173269304908,81
20250506,2.3098901098901097,-0.749858017040044,91
20250505,1.3037974683544302,0.34277301976576879,79
20250504,1.5080645161290323,-1.50426607875053,62
20250503,1.224561403508772,-0.33567084831651334,57
20250502,1.4886363636363635,1.4051176612118041,88
20250501,1.3322916666666664,-1.0100403552000314,96
20250430,1.926060606060606,0.042182923706311382,165
20250429,1.0669491525423727,-0.86695658402644438,118
20250428,1.7538461538461536,-0.8006418554453647,117
20250427,1.9305263157894736,-1.0516980307862756,95
20250426,1.51875,-2.0266632948406378,80
20250425,0.596,-1.7408204167869248,100
20250424,1.6978947368421056,-1.372905230976547,95
20250423,1.5376470588235291,-1.3623981425708875,85
20250422,1.9188034188034186,-0.610479268018695,117
20250421,1.5258064516129031,-1.7904838093112581,124
20250420,0.58860759493670878,-3.323518218346575,79
20250419,0.72173913043478244,-4.0496104466007887,92
20250418,1.1683333333333332,-1.112990382587864,60
20250417,1.5759689922480618,-2.0010730715160232,129
20250416,0.6513888888888888,-1.2562600963328732,144
20250415,1.3300751879699244,-0.9465337294310967,133
20250414,1.2822222222222228,-1.4702806816102141,225
20250413,1.1536312849162011,-2.0634732661434607,179
20250412,1.2612612612612613,-2.0296599689799972,111
20250411,1.3284023668639051,-2.5664833095487967,169
20250410,1.3382113821138213,-1.5808115744438271,123
20250409,1.544776119402985,-1.5647429014923326,134
20250408,1.4503816793893134,-2.2020757696391184,131
20250407,2.4492957746478869,-1.7797283144330946,71
20250406,1.4923076923076923,-1.5653776442693419,65
20250405,2.3253164556962025,-2.0732685305191483,79
20250404,1.7282608695652169,-1.3362526549829505,92
20250403,1.5735294117647058,-1.2426392137117479,68
20250402,2.3400000000000003,-1.5943141308795139,60
20250401,1.2291666666666667,-1.7576035215682655,96
20250331,2.0530000000000004,-1.2908094152000726,100
20250330,1.6924242424242419,-1.4866316923867311,66
20250329,1.865432098765432,-0.87594997668505836,81
20250328,1.61123595505618,-2.2279671466013351,89
20250327,2.060493827160494,-1.757139170908945,81
20250326,1.6633333333333329,-3.5034110566728072,90
20250325,2.1231884057971016,-3.0788631424026049,69
20250324,1.7133333333333336,-2.5434173006101957,75
20250323,2.0425,-2.1383283119026522,40
20250322,0.84038461538461517,-2.8338046799610619,52
20250321,1.3692307692307695,-3.3110379414171671,78
20250320,1.5212499999999998,-2.9408685142483972,80
20250319,1.6227272727272728,-2.6537472771251167,66
20250318,1.6516129032258065,-1.6202156281021958,93
20250317,1.1363636363636362,-3.7223245868592887,88
20250316,1.9061224489795918,-2.0755834577442069,49
20250315,1.6999999999999993,-1.9269623823210547,54
20250314,1.5354838709677423,-2.0751376222574365,93
20250313,1.3126213592233007,-1.8487410008486451,103
20250312,1.769333333333333,-2.0757734307353011,75
20250311,1.5610526315789472,-2.6304701309331606,95
20250310,1.4624999999999997,-2.4896813226413332,72
20250309,0.31578947368421029,-2.7868302617655027,38
20250308,1.0148648648648644,-1.7334036042218373,74
20250307,1.192063492063492,-1.7995876887512547,63
20250306,1.1084745762711865,-1.7934208746131228,59
20250305,1.6876923076923076,-1.2735092043623248,65
20250304,1.4357142857142855,-1.8317009678423273,42
20250303,1.5181818181818181,-0.6178336444019864,66
20250302,2.2292682926829266,-0.59290710522947132,41
20250301,1.4414285714285711,-0.47474924943743207,70
20250228,1.432432432432432,-1.3763298011500087,111
20250227,0.79452054794520544,-2.2069063679752481,73
20250226,2.0974683544303794,-1.7132424706371308,79
20250225,1.7901098901098897,-1.3787330989315258,91
20250224,1.1124999999999998,-2.06483243495695,48
20250223,2.156603773584906,-1.4462390453313509,53
20250222,2.7016393442622952,-1.5194185780177751,61
20250221,1.7304347826086959,-2.3297829141671564,69
20250220,1.7628571428571425,-1.8726934304526472,70
20250219,1.4606060606060605,-0.4033365648830064,66
20250218,1.2897959183673466,-2.1379597520155897,98
20250217,2.0191780821917806,-2.2597865471200174,73
20250216,0.94042553191489353,-2.6234523839388562,47
20250215,1.8491525423728812,-2.2328548542307263,59
20250214,1.3967032967032964,-2.4779010144206368,91
20250213,1.2094594594594592,-1.0663342270875797,74
20250212,1.3517857142857146,-2.2834615303222083,56
20250211,1.3597402597402597,-1.3420067890193035,154
20250210,1.3677570093457947,-1.5382623529773016,214
20250209,1.3320987654320986,-2.4258026957371763,162
20250208,1.5454545454545454,-2.5038366911393495,99
20250207,1.2188679245283018,-2.4939714261342756,159
20250206,1.0295238095238095,-2.6913441431404266,105
20250205,1.5294117647058818,-2.7044531786907573,119
20250204,0.55190839694656479,-3.2262516524049532,131
20250203,0.09743589743589709,-2.3994413757594995,78
20250202,2.5836065573770486,-0.14405721350867728,61
20250201,1.3595238095238094,-1.4486893031679611,42
20250131,1.3480519480519479,-1.8324514988984131,77
20250130,1.5794117647058821,-2.1563366483036916,68
20250129,1.5697183098591547,-2.0751016401620568,142
20250128,1.5612903225806449,-0.545158814991356,124
20250127,1.5403846153846155,-1.7362431789982569,104
20250126,2.0619047619047621,-0.80553314258468789,63
20250125,2.1086206896551722,-0.81692746931237248,58
20250124,1.4199999999999997,-0.75589784067080057,85
20250123,1.4032258064516132,-1.7749626993937815,93
20250122,1.0415384615384615,-2.5572297117715519,65
20250121,1.7418367346938783,-1.3957136975237223,98
20250120,1.6774999999999993,-0.25743518597145176,80
20250119,1.3948275862068964,-1.5456450489182312,58
20250118,1.3155555555555554,-1.1751871619154666,45
20250117,1.1684931506849314,-1.6096055324524317,73
20250116,1.5809523809523807,-1.7197479337879287,63
20250115,2.1197183098591545,-2.3834797833450336,71
20250114,2.089230769230769,-1.7607361628541565,65
20250113,1.8861386138613863,-1.6596548909435127,101
20250112,1.5639999999999998,-2.9574129991342062,50
20250111,1.7339622641509433,-1.314048979961381,53
20250110,0.83727272727272739,-2.0713371432410348,110
20250109,1.16953642384106,-2.1988385825870203,151
20250108,1.8572916666666663,-2.586744371554679,96
20250107,1.2513888888888887,-1.6733150924722937,72
20250106,1.1058823529411761,-3.5943308898461579,68
20250105,0.981132075471698,-3.3719390694282696,53
20250104,1.5450704225352112,-1.7839881200012517,71
20250103,-0.092000000000000026,-2.9832419464160225,75
20250102,1.2646153846153845,-2.893392554987769,65
20250101,1.12258064516129,-1.0475177605780643,62
20241231,1.2057142857142855,-2.4889059361626633,70
20241230,1.51304347826087,-2.1952855264787416,69
20241229,1.5636363636363633,-3.7787819838063541,33
20241228,0.73947368421052628,-2.2889006520267978,38
20241227,1.024193548387097,-1.5472791305937306,62
20241226,1.3931034482758617,-4.1026733839066454,58
20241225,1.1209302325581394,-3.674521320000335,43
20241224,1.3078947368421052,-3.25070558664881,76
20241223,2.1620370370370368,-3.3019360929659625,108
20241222,0.40909090909090895,-3.3121533592716363,44
20241221,1.9666666666666668,-2.6619796174890813,42
20241220,1.46551724137931,-2.2205251248827755,58
20241219,1.2520833333333332,-1.2062123409981618,96
20241218,1.42125,-2.0646484847108093,80
20241217,0.34242424242424241,-1.5149311582102316,66
20241216,1.4466101694915254,-1.7507441181783094,118
20241215,1.9279999999999997,-0.51299117115222759,75
20241214,1.6134328358208954,-1.201467721637391,67
20241213,0.744155844155844,-3.9939160907457927,77
20241212,1.1679245283018869,-0.84909944081214017,106
20241211,0.62708333333333321,-1.8330739516016004,48
20241210,1.528169014084507,-1.4595076915553218,71
20241209,1.522413793103448,-1.1765059340047406,58
20241208,0.69736842105263164,-1.1656758170456902,38
20241207,2.1509433962264146,-1.4126352873990107,53
20241206,1.9352941176470591,0.11540317327812161,85
20241205,2.3530120481927703,-1.3144449020083948,83
20241204,1.2911392405063293,-1.6086478931281865,79
20241203,1.5469879518072291,-1.2503147958956244,83
20241202,2.0338709677419358,-1.3410967678378263,62
20241201,2.1049999999999995,-0.7882739336496184,40
20241130,0.75000000000000011,-2.0690018663842258,38
20241129,1.3690140845070424,-0.42538865061686332,71
20241128,2.31969696969697,-0.80310338037501128,66
20241127,1.559493670886076,-1.6827682125226762,79
20241126,1.6163934426229507,-1.3609649032864901,61
20241125,0.9012048192771086,-2.4676117703477933,83
20241124,1.6999999999999997,-3.0046404137580125,39
20241123,1.4979166666666663,-4.2421378027536649,96
20241122,0.14128440366972472,-2.9010811296420886,109
20241121,1.0138888888888882,-1.972710679256191,72
20241120,1.527397260273972,-1.6460525368815735,73
20241119,1.2932432432432432,-1.9344435385122243,74
20241118,1.425,-1.7298463568014459,80
20241117,1.6830508474576271,-0.95557972291686166,59
20241116,0.44823529411764684,-1.9676590316421281,85
20241115,1.5508064516129028,-1.486357003501797,124
20241114,1.6579831932773113,-2.301786567533791,119
20241113,1.6642201834862382,-2.7623533545656618,109
20241112,1.1222222222222222,-1.7140117145632292,99
20241111,0.83500000000000008,-2.6257321976456471,60
20241110,1.4351851851851851,-3.0320338184041757,54
20241109,1.6249999999999998,-2.7866975347537246,40
20241108,0.99154929577464779,-2.1829915739455155,71
20241107,2.3306818181818176,-1.7820598970370496,88
20241106,1.1775510204081634,-1.7589828750248502,49
20241105,1.672549019607843,-2.05233823885014,51
20241104,1.2800000000000002,-1.6523047774871771,60
20241103,0.852380952380952,-0.79600384476025332,42
20241102,0.797560975609756,-2.2291938604019075,41
20241101,0.66052631578947385,-1.5919089216444615,76
20241031,0.39607843137254939,-2.4872924157203871,102
20241030,1.8766990291262133,-1.4447459959614313,103
20241029,1.6959595959595961,-1.4960623434801348,99
20241028,1.218181818181818,-2.1590351819307405,66
20241027,1.67,-0.81705478596412728,60
20241026,1.6734693877551019,-2.191519528096578,49
20241025,1.7168539325842695,-1.2752148291048249,89
20241024,1.4949494949494953,-2.3865426033481851,99
20241023,1.5646017699115047,-3.1747056104334614,113
20241022,1.8471910112359551,-0.27855002469445933,89
20241021,2.1764705882352935,-1.240938211709719,51
20241020,0.82499999999999984,-1.2066890784169806,36
20241019,1.5275862068965518,-1.0855685745257504,29
20241018,1.4781249999999997,-2.1170320913365197,64
20241017,1.6844827586206896,-1.6288746422593618,58
20241016,2.0256097560975608,-1.5214738314282421,82
20241015,1.736842105263158,-1.9786582785852342,57
20241014,1.5159999999999998,-2.6178047845256462,50
20241013,2.7386363636363633,-0.96156350023113513,44
20241012,1.9981481481481478,-0.70703169294831469,54
20241011,1.5072727272727273,-0.730106333012024,55
20241010,1.6121621621621618,-1.3976816611866321,74
20241009,1.457988165680473,-1.8028203309846242,169
20241008,1.6731707317073168,-2.4525747967664788,82
20241007,1.8524590163934427,-2.4725539030394224,61
20241006,1.453488372093023,-1.1757565045689085,43
20241005,1.380597014925373,-1.48227660484662,67
20241004,0.86181818181818159,-2.1809330079806624,55
20241003,1.0749999999999997,-1.3081323164438796,64
20241002,1.8067796610169486,-3.1275389067360657,118
20241001,1.5868131868131865,-1.9876351568875494,91
20240930,1.4407407407407407,-3.032676172390814,54
20240929,1.7652173913043476,-2.1637056484151636,46
20240928,1.7961538461538458,-0.66911472820985551,52
20240927,1.9313043478260867,-1.7528806777483927,115
20240926,1.2,-2.9629853248555897,102
20240925,1.8311594202898551,-2.2027133832137329,138
20240924,1.7830508474576268,-1.3175437668995826,59
20240923,1.5587628865979379,-2.6703942137717278,97
20240922,2.2613636363636362,-1.5487745482131858,44
20240921,1.5142857142857142,-1.7088941891958882,70
20240920,0.99775280898876406,-1.4735560597226951,89
20240919,1.3054545454545454,-1.505182015465192,55
20240918,1.2065420560747662,-1.6148625615720369,107
20240917,1.1831683168316831,-2.3727670312914939,101
20240916,1.4971428571428569,-2.5968849858363074,70
20240915,1.8928571428571428,-1.5581804206601313,42
20240914,1.7582278481012659,-1.2773574880959671,79
20240913,2.0588888888888883,-3.3560951260112915,90
20240912,1.6960526315789473,-1.2273662314901284,76
20240911,1.8808510638297866,-1.6263229060231583,94
20240910,2.2244680851063823,-1.0454194659556788,94
20240909,1.8155172413793106,-0.64762989487055067,116
20240908,1.4307692307692303,-0.69910201110598524,65
20240907,1.4054054054054055,-1.7030314934191848,37
20240906,1.9465753424657533,-2.2790410575676052,73
20240905,1.9225806451612897,-4.0922819367148184,93
20240904,1.392,-2.8983723493102564,100
20240903,2.1891891891891895,-2.5764546059406275,111
20240902,2.385263157894737,-2.1935737266772368,95
20240901,1.7875,-2.3817583801161604,32
20240831,2.1235294117647054,-0.95221079528220942,85
20240830,2.3588235294117639,-1.7525202696320366,68
20240829,1.4935779816513759,-1.5941178768903912,109
20240828,1.8903225806451613,-1.0192111827860824,93
20240827,1.4547619047619049,-2.0399268618033237,84
20240826,1.3974358974358974,-0.42596172948130867,78
20240825,1.8277777777777779,-1.4035369933533259,36
20240824,1.4486486486486487,-1.0451697850921498,74
20240823,1.5094339622641511,-1.6178045179888578,106
20240822,2.0739583333333336,-1.4228883522763569,96
20240821,1.8099999999999998,-1.3332571387488481,80
20240820,1.6367924528301887,-1.3340087263024942,106
20240819,1.983823529411765,-1.6043513165838568,68
20240818,0.89142857142857146,-0.79584361068381171,35
20240817,1.3634920634920635,-1.8106930527129768,63
20240816,1.1166666666666667,-0.78276073622399245,84
20240815,1.4056338028169009,-1.6849637294846351,71
20240814,1.6705882352941175,-1.2847330463777618,119
20240813,1.7509433962264151,-2.0060868272384464,106
20240812,0.96904761904761894,-1.1807011477832627,84
20240811,1.6864864864864864,-1.070382024538068,37
20240810,1.5,-0.02627546171709283,60
20240809,1.2301075268817203,-1.7725107138342748,93
20240808,2.09054054054054,-1.4899336423066705,74
20240807,0.16666666666666652,-1.1150880891983639,69
20240806,1.0675675675675675,-1.9900755269881363,74
20240805,1.3240963855421681,-2.0876921291870074,83
20240804,1.7388888888888889,-1.8321135933321024,54
20240803,1.5367088607594934,-0.78484027386968613,79
20240802,1.0618421052631579,-2.3745114627358825,76
20240801,1.937313432835821,-0.97652982105678787,67
20240731,0.66666666666666641,-1.7523371900771785,111
20240730,1.5098039215686276,-3.1972828160019464,102
20240729,1.7506849315068489,-1.4568087711697877,146
20240728,0.47083333333333288,-1.5054971823008352,48
20240727,1.6483333333333332,1.0186564811632086,60
20240726,1.0905882352941179,-0.16921358475714382,85
20240725,0.70632911392405051,-1.0654030803291219,79
20240724,2.15,-1.4791025473227748,110
20240723,1.7219780219780219,-1.9133850555274217,91
20240722,1.5539682539682536,-1.6771278352411478,63
20240721,1.7923076923076924,-1.7572107915475175,39
20240720,1.2109090909090907,-3.1570821457316272,55
20240719,1.7116504854368928,-1.6940561628133726,103
20240718,1.6826923076923068,-1.1078943471005003,104
20240717,2.0222222222222221,-1.9138427107302134,99
20240716,1.5078125000000002,-1.9370098274466354,64
20240715,1.6012658227848102,-1.3729047631715905,79
20240714,1.4457142857142853,-1.5502371238994073,35
20240713,0.68823529411764683,-3.3756857175421522,51
20240712,1.132307692307692,-2.5410039957070252,65
20240711,1.4878048780487805,-2.4255276276660789,41
20240710,1.5065934065934061,-1.4362896948536297,91
20240709,2.461788617886179,-1.4367947681309412,123
20240708,1.4310679611650483,-1.864984554214405,103
20240707,1.6190476190476186,-1.3517823726213978,42
20240706,1.4962264150943394,-0.97856979759895046,53
20240705,1.1378787878787877,-2.0621981330298951,132
20240704,1.8384146341463414,-1.5524444981692689,164
20240703,0.94191176470588256,-2.4464373036178357,136
20240702,0.88839285714285721,-1.8230823800407858,112
20240701,1.5727272727272728,-1.9751785961170332,66
20240630,2.0132075471698112,-2.7276207801431305,53
20240629,1.5406779661016947,-1.3132392944600597,59
20240628,1.258904109589041,-1.7075431311705105,73
20240627,1.2380952380952384,-2.5893837951563832,105
20240626,1.0621428571428573,-2.4287733239263227,140
20240625,1.2512500000000002,-4.191891440574242,160
20240624,2.3168674698795182,-1.8273228792514562,83
20240623,1.4957746478873237,-2.4494073428965324,71
20240622,1.1105263157894736,-2.1892090049418784,57
20240621,0.97659574468085053,-2.9578011268209021,94
20240620,1.3727999999999998,-2.7527057011187446,125
20240619,2.0019801980198015,-1.2683507440819175,101
20240618,1.3811594202898552,-2.0897742166023177,138
20240617,0.94361702127659586,-2.5303065258311856,94
20240616,1.0105263157894737,-1.7573941927809442,76
20240615,0.81538461538461471,-2.4966325434735177,91
20240614,1.1890000000000005,-2.2406077826135213,100
20240613,1.3422680412371133,-1.6935118911808555,97
20240612,1.6012987012987012,-2.3604725622190084,77
20240611,2.0179487179487183,-2.9671226090988374,78
20240610,1.5420168067226889,-1.2824330604506684,119
20240609,0.84137931034482782,-1.7823774925027194,58
20240608,1.53728813559322,-1.4226861827253474,59
20240607,1.3699999999999999,-2.8954965402876818,80
20240606,0.8389610389610388,-1.9206199274928235,77
20240605,2.0783132530120483,-1.8401728165434728,83
20240604,1.9366336633663364,-2.3294095886993684,101
20240603,1.502970297029703,-0.80126936592525744,101
20240602,2.0438596491228069,-2.5994347722608584,57
20240601,1.7705882352941178,-1.1854931201467085,102
20240531,1.705797101449275,-2.5078497043386521,69
20240530,1.6086956521739133,-2.6607133422338478,92
20240529,1.6550000000000005,-1.6581885306064525,120
20240528,1.6199999999999999,-2.2258822873665967,130
