SQLDATE,avg_goldstein,avg_tone,event_count
20141204,4.1603174603174589,1.8233033750485084,63
20141203,1.5315789473684209,2.6059389626590863,19
20141202,2.1833333333333327,2.6647317048415289,18
20141201,2.5818181818181816,1.7204484146533063,11
20141130,2.3857142857142852,2.3867409062940967,21
20141129,2.3090909090909091,3.2822515313631224,11
20141128,1.3166666666666667,3.1891757814011119,18
20141127,-2.42,1.7440430311981845,5
20141126,4.2131578947368418,2.7505061002964744,38
20141125,3.9307692307692306,2.4031946109623492,13
20141124,2.1095238095238096,2.3338400486870268,21
20141123,2.3421052631578947,2.8709247817122345,38
20141122,2.1142857142857139,2.4661750546274144,21
20141121,3.5244897959183668,2.1782670983858816,49
20141120,1.3483870967741933,1.6257759854232658,31
20141119,-0.13125000000000014,1.6928964354802951,16
20141118,0.55357142857142838,2.6683057953912224,28
20141117,1.5999999999999996,2.492850338586226,24
20141116,2.3,3.4037873155094704,9
20141115,2.3090909090909091,2.0263036940675261,11
20141114,3.3052631578947365,3.9587216713261979,19
20141113,3.6368421052631583,2.900048267017838,38
20141112,4.2538461538461538,3.1958305838248076,13
20141111,1.7128205128205127,3.9645135443940913,39
20141110,1.4451612903225806,2.4897213394051909,31
20141109,1.2666666666666666,2.5671893390035074,9
20141108,2.3499999999999996,1.4429276964466151,6
20141107,2.0799999999999996,2.3915639761815908,15
20141106,1.7363636363636363,2.1775241400223768,33
20141105,0.76666666666666661,2.9131877967296997,24
20141104,1.0479999999999998,2.2811833038612432,25
20141103,2.35,3.2173206445243161,16
20141102,2.3499999999999996,3.1622735391821877,4
20141101,1.216666666666667,2.7448333556543139,18
20141031,2.7625,2.77113318092758,8
20141030,2.2187499999999996,2.7228596832523038,32
20141029,2.1035714285714286,2.8880252797394723,28
20141028,2.44,3.0102580617624648,20
20141027,2.2360902255639088,6.0158123397872911,133
20141026,3.7625000000000006,3.1684791412146338,16
20141025,-1.1545454545454545,3.3247571790289889,11
20141024,0.22857142857142831,3.2116936932771951,14
20141023,1.825,2.2429709822733539,20
20141022,1.9375,2.1507797442002281,40
20141021,0.63571428571428568,2.371876208326881,14
20141020,0.025000000000000022,4.6916033680739577,8
20141019,2.3499999999999996,2.32558139534884,2
20141018,2.3499999999999996,4.19254658385093,2
20141017,1.8249999999999997,3.7689690571257786,20
20141016,1.9063829787234043,2.8189501947934992,47
20141015,2.2,2.5463184603600153,6
20141014,2.0124999999999997,2.57002183530214,8
20141013,2.3499999999999996,3.10734463276836,2
20141012,2.157142857142857,3.3437282551995127,7
20141011,2.3909090909090907,2.6614754976895045,11
20141010,2.17,3.323539817738987,30
20141009,1.8657142857142852,3.3025537631653541,35
20141008,1.6820512820512823,2.4320377975488312,39
20141007,1.5,2.7654126180284582,35
20141006,1.8666666666666663,1.7134205226637502,24
20141005,4.3,1.5960406647508227,5
20141004,3.05,2.6845087383672137,6
20141003,2.53125,1.8123591566744321,32
20141002,0.25,3.2401717428641486,12
20141001,1.788095238095238,3.2983925611395124,42
20140930,2.4410714285714281,3.3109649562817371,56
20140929,1.1724999999999999,4.4162656505210887,40
20140928,1.075,3.7813862152918842,16
20140927,-1.4428571428571431,3.5639765177954774,7
20140926,0.21999999999999981,2.961460664986642,10
20140925,2.0627906976744184,2.5449849860977158,43
20140924,3.6099999999999994,2.9362995431646874,10
20140923,-0.1083333333333335,3.3952208689299215,24
20140922,1.9346153846153851,1.5635130769350194,26
20140921,-1.1375000000000002,1.6822943457061372,16
20140920,-2.7,1.895872058513276,12
20140919,1.9348837209302328,3.314978094957286,43
20140918,1.795,2.9437528861244098,20
20140917,1.9,1.561778417422822,4
20140916,2.0928571428571425,4.23411699773505,14
20140915,1.9,2.767519767833877,18
20140913,3.6785714285714284,2.9858946232872,14
20140912,2.3846153846153841,4.251584953508031,13
20140911,0.90555555555555522,3.3130461951878316,18
20140910,2.8090909090909091,2.8527586118676407,11
20140909,2.6263157894736846,2.3627109090762479,19
20140908,0.74375,2.9964527270482257,16
20140907,3.0076923076923077,3.333437492405066,13
20140906,2.418181818181818,1.4771521332911277,22
20140905,0.98333333333333339,2.4251515602148777,12
20140904,2.0999999999999996,2.4238395064210478,9
20140903,3.1,3.1688231043114286,7
20140902,2.2857142857142856,1.0258661982271338,7
20140901,1.0999999999999999,2.6492788462576384,12
20140831,2.1249999999999996,1.6611707103220661,12
20140830,1.9899999999999998,1.9102846334610288,10
20140829,-4.1428571428571432,3.3617332843656711,7
20140828,1.3238095238095235,3.177453365862569,21
20140827,1.6705882352941175,3.2213375427904283,17
20140826,1.1800000000000002,3.6380843121888278,5
20140825,1.99,2.9259236885811863,10
20140824,2.5142857142857142,2.706486180141678,21
20140823,0.89999999999999991,1.3696634387273765,6
20140822,2.35,2.1079258010118,4
20140821,2.5,2.0689102949065945,5
20140820,2.5517241379310347,2.2177517573864431,29
20140819,2.0585365853658533,1.2258001772670721,41
20140818,1.1256000000000002,1.9528228052620205,125
20140817,1.5142857142857142,1.7366407212307036,7
20140816,2.8,3.01369863013699,2
20140815,1.5999999999999999,3.44937406313163,14
20140814,1.7866666666666668,2.7257162955174947,15
20140813,-1.8545454545454541,2.9729483637129857,11
20140812,1.8278688524590165,5.6157513138216357,61
20140811,2.2309859154929574,5.4108271368966792,71
20140810,1.1794117647058822,3.0215479050357903,34
20140809,4.5647058823529409,2.4003594150015943,17
20140808,1.3080645161290325,2.4739850358498692,62
20140807,0.5465116279069766,2.1406356636634229,43
20140806,0.13548387096774195,2.7124798249738893,31
20140805,1.3926829268292684,2.5809426885851408,41
20140804,-0.71851851851851856,3.4474450753340991,27
20140803,2.4999999999999996,4.21875,3
20140802,-1.073684210526316,2.8189705794178241,19
20140801,-1.948648648648649,3.0237893757424787,37
20140731,-0.96521739130434769,3.2084826518124254,23
20140730,-2.06875,3.3316389788570349,16
20140729,1.6727272727272726,3.4137897611683377,11
20140728,2.56,2.477753515371012,20
20140727,-1.0299999999999998,2.6236141471677081,20
20140726,0.966666666666667,2.5872027174925991,9
20140725,-1.0333333333333332,2.7615097979138103,9
20140724,-1.4857142857142855,3.4890163476129166,14
20140723,0.43888888888888872,2.1027406854896356,18
20140722,0.22499999999999964,1.9460392867051226,4
20140721,2.5349999999999997,2.8471428711932041,40
20140720,-1.7333333333333334,2.3239313078904069,3
20140719,5.8230769230769228,3.5966132939009268,26
20140718,6.125,3.7960988850919004,28
20140717,4.7899999999999974,3.415886268805008,60
20140716,2.0107142857142857,2.4752467787809831,28
20140715,2.8857142857142857,2.3090781930064828,7
20140714,1.5117647058823527,3.1006996151484056,17
20140713,1.9,2.4612712938971297,2
20140712,2.1076923076923078,1.7636635442103454,13
20140711,3.6999999999999993,2.4736051428001486,19
20140710,1.8307692307692305,3.3202443701785413,13
20140709,2.9400000000000004,3.2227615096972,30
20140708,2.3846153846153841,2.1847388827784924,13
20140707,1.7153846153846151,2.5191709672864873,26
20140706,1.708333333333333,2.7508824884981724,12
20140705,1.5821428571428571,2.7904443352673689,28
20140704,1.7999999999999994,2.3464129062706656,30
20140703,0.87999999999999978,3.210596318501076,5
20140702,0.36538461538461531,0.77007732311253618,26
20140701,1.9964285714285712,-0.31140713486594118,28
20140630,-1.5499999999999998,1.7574304275268118,2
20140629,-0.02857142857142847,3.5949239134842914,7
20140628,-0.063636363636363685,2.1826105881795024,11
20140627,1.9,3.7269477999047784,6
20140626,2.86,1.4784927128722261,25
20140625,2.9058823529411764,2.0310835398723022,17
20140624,1.1181818181818182,1.6639888521360309,11
20140623,1.6777777777777776,2.5475647670768797,27
20140622,2.3499999999999996,2.7766903188973169,6
20140621,3.1705882352941179,2.6404660245972646,17
20140620,3.08,2.8335094820617677,15
20140619,4.9724137931034473,2.2685648725114267,29
20140618,2.95,2.1280152217567019,18
20140617,1.7439999999999998,2.7550833031059745,25
20140616,2.188,3.7825927414956877,50
20140614,-2,2.5063962854164652,4
20140613,1.4899999999999995,3.0596630140432519,30
20140612,2.2,3.8205962229384531,6
20140611,3.5875,3.2209950866809538,16
20140610,1.9000000000000004,3.4671746497284452,19
20140609,2.0999999999999996,2.0173411190486479,9
20140607,-0.66666666666666652,3.4824787481513733,6
20140606,2.2857142857142856,8.117695509139514,14
20140605,1.8777777777777778,2.9759126658454211,27
20140604,3.5599999999999996,1.3131008638980948,15
20140603,3.2600000000000002,1.9855170744692294,15
20140602,1.35625,1.2000126226180008,16
20140601,0.70000000000000007,1.595595302969874,7
20140531,1.0631578947368419,2.4199365552992567,19
20140530,1.0173913043478262,3.174105149712529,23
20140529,3.7119999999999997,2.7415524046821846,25
20140528,2.9777777777777774,1.67585875449785,27
20140527,-0.82777777777777772,1.8850858446786845,18
20140526,2.0333333333333328,2.3490300084456353,27
20140525,1.2692307692307692,1.7361750057476122,13
20140524,1.6333333333333329,3.5138689882092815,9
20140523,1.8733333333333331,2.6361810119385671,45
20140522,2.552083333333333,3.0600319756604533,48
20140521,1.3666666666666665,3.3536608176365954,27
20140520,0.79999999999999971,3.2175127962933545,10
20140519,1.817241379310345,1.7902415758996308,29
20140518,2.9124999999999996,2.5582864746273972,16
20140517,5.8,1.9108751062796621,5
20140516,2.2782608695652171,2.1832515555301693,23
20140515,2.3466666666666667,2.5570983517592993,15
20140514,1.7055555555555553,1.8815791243409989,18
20140513,1.2387096774193547,2.0936284645652274,31
20140512,0.84615384615384615,1.1104639301262806,13
20140511,1.0052631578947364,2.1236182306689524,19
20140510,-1.0931034482758619,2.4283882868918538,29
20140509,-1.7333333333333329,2.1877741565580551,21
20140508,1.6749999999999998,-2.9553683237893749,4
20140507,-0.25555555555555565,3.1128360039599396,18
20140506,2.7903225806451606,1.4278562050128998,31
20140505,1.6999999999999997,2.4893046828452157,33
20140504,2.0583333333333331,2.6600596946863857,12
20140503,2.8,1.76817288801572,1
20140502,0.1599999999999997,1.7322872441874961,5
20140501,-0.083333333333333481,3.8714878209903452,6
20140430,1.389189189189189,3.2543774446992995,37
20140429,1.7999999999999998,2.9590612922638226,29
20140428,1.2852941176470589,3.9232184576728706,34
20140427,-0.57600000000000007,3.6312121231823276,25
20140426,-2.215,2.3261528437816628,20
20140425,-1.7130434782608694,2.0469640933639091,69
20140424,0.43947368421052629,2.6109613489290027,38
20140423,2.0058823529411764,4.5661045667886233,17
20140422,0.97499999999999987,2.1785218064811893,12
20140421,2.2842105263157895,2.9733470346951116,19
20140420,1.1285714285714288,1.402866844141607,7
20140419,1.54,1.4953814353077961,10
20140418,0.6777777777777777,3.1920498685273277,9
20140417,5.14,3.7775639004705437,5
20140416,3.8588235294117643,2.3989693480469709,17
20140415,1.8999999999999995,3.3795064060594955,17
20140414,0.41875,1.0605840083063636,16
20140413,1.6749999999999996,1.7876765883747017,12
20140412,2.5428571428571427,3.8044022846454459,7
20140411,2.05625,2.5215695012316508,16
20140410,1.6555555555555557,2.3839359855344986,27
20140409,1.5724137931034481,3.5315078142424619,29
20140408,1.975,3.1818344628475832,24
20140407,2.1849999999999992,1.8432555800942867,40
20140406,2.3263157894736834,2.1435344292347782,38
20140405,3.912195121951219,2.704515161443747,41
20140404,2.2857142857142856,3.9389732696534958,7
20140403,1.6387096774193544,2.646167897782532,31
20140402,2.331578947368421,2.1801877030419519,19
20140401,1.192,3.3239868068548515,25
20140331,3.1,2.7167070203437826,44
20140330,1.8142857142857138,2.8882394665557771,7
20140329,2.4999999999999996,2.3877291104411675,8
20140328,1.78,2.4261064688643752,15
20140327,1.107142857142857,2.8705620678143409,28
20140326,2.5272727272727273,2.4615659108706494,11
20140325,2.6125000000000003,3.0965787746178495,56
20140324,2.43,3.357578625895155,30
20140323,1.8823529411764708,3.3475547901626359,34
20140322,0.59411764705882353,2.3246521488737928,17
20140321,2.1029411764705874,2.8915724365188344,68
20140320,1.6937500000000003,2.3866959735251818,32
20140319,1.9866666666666666,3.4835612017509594,15
20140318,2.4714285714285711,3.8446495270607239,21
20140317,1.9000000000000001,4.110037460121827,24
20140316,2.05,4.6552815668376581,6
20140315,0.25999999999999979,3.528529964103897,15
20140314,2.6761904761904765,2.6611941723269967,21
20140313,1.73,3.3773302867108428,10
20140312,2.4357142857142859,2.7952160990804624,42
20140311,1.8117647058823527,3.6454639270247395,17
20140310,2.4636363636363638,3.8436317409695682,33
20140309,3.546153846153846,2.1884828565799817,39
20140308,2.23,3.2226283449334927,10
20140307,1.645,1.8863605888026613,40
20140306,1.1909090909090909,3.067266752640462,22
20140305,1.6115384615384614,3.4679074194066,26
20140304,2.3542372881355926,2.753803712320996,59
20140303,2.3000000000000003,3.6120152626925979,12
20140302,2.3499999999999996,2.6666952180073324,6
20140301,1.3375,3.5430541430180598,8
20140228,1.2684210526315789,3.848580185339801,19
20140227,2.35,2.478833108883236,20
20140226,2.5960000000000005,3.5744440353580011,25
20140225,2.2031249999999996,2.2893532760399111,32
20140224,0.90624999999999989,3.8036260276073097,16
20140223,1.5625,4.058108414404221,16
20140222,1.6749999999999998,6.5613155224712347,4
20140221,2.7760000000000007,2.7586793578435409,25
20140220,2.1727272727272728,3.3682429111550856,33
20140219,1.7333333333333329,3.5183690137241634,18
20140218,-1.324,2.7436450566633406,25
20140217,1.5571428571428567,3.4888675542695418,7
20140216,-0.89000000000000012,1.564547080826151,10
20140215,2.2857142857142856,2.0722068431992113,7
20140214,6.1499999999999995,2.38197758632959,6
20140213,-1.7818181818181817,2.3707789727684214,11
20140212,2.2529411764705882,2.1577445865750136,17
20140211,2.2230769230769232,2.2646129660756915,13
20140210,2.0199999999999996,2.2202558965245145,15
20140209,1.456,2.1818174994261823,25
20140208,2.05,2.5059693814985384,6
20140207,2.1454545454545451,2.9348003012464665,11
20140206,1.1299999999999997,1.9382044822374658,20
20140205,1.4206896551724137,2.1213273591500261,29
20140204,0.92187499999999989,2.4953722457814136,32
20140203,1.4866666666666664,2.3383960719377144,30
20140202,1.3105263157894735,2.699835217221521,19
20140201,1.35,1.7652168192421178,14
20140131,2.9571428571428577,4.2482162223542952,21
20140130,0.79523809523809519,2.3752836167487836,21
20140129,0.30731707317073131,3.4023404691762771,41
20140128,0.87868852459016389,3.1275870015836635,61
20140127,1.0676470588235292,3.5240187725620089,34
20140126,0.73333333333333339,2.9176508687593881,51
20140125,1.9,2.15946843853821,1
20140122,-2.7500000000000004,2.391264684331865,4
20140121,2.4399999999999995,2.1893269992082343,5
20140120,2.3499999999999996,1.74799708667152,2
20140119,1.45,2.9838116728360649,2
20140118,2.2857142857142856,2.4321725902130917,7
20140116,2.1700000000000004,2.9065163921548645,30
20140115,1.7566037735849054,2.5937214528307817,53
20140114,2.1580645161290324,2.517920159367792,62
20140113,1.9826086956521736,3.0622258569940719,23
20140112,2.2937499999999997,3.2062360546847297,16
20140111,2.2272727272727271,3.0759689985545697,11
20140110,2.1142857142857139,3.6380326439213646,21
20140109,0.38846153846153819,2.983550425406706,26
20140108,1.6437500000000003,2.8466505145509524,32
20140107,3.5080000000000005,2.3310590305373893,25
20140106,1.6321428571428573,1.8373810937550739,28
20140105,0.5888888888888888,2.5221025104287431,9
20140104,1.045,3.1711818564423568,20
20140103,2.1999999999999993,3.0676516810498176,14
20140102,2.3714285714285714,3.0957075174762241,21
20140101,2.6235294117647054,2.778448222159692,17
20131230,2.3999999999999995,2.3218336411135545,9
20131229,1.1800000000000002,2.6986954433275141,5
20131228,0.94545454545454566,2.7357835723603556,11
20131227,2.45,2.8828980834659093,12
20131226,1.6749999999999998,2.944028909114472,4
20131225,4.3000000000000007,1.9166051245670237,5
20131224,-0.3473684210526316,2.8633744759815118,19
20131223,0.79999999999999993,3.3387286470745923,14
20131222,1.5699999999999998,3.2879016453656025,10
20131221,0.87999999999999989,3.6962886407173361,5
20131220,1.2789473684210524,1.9123388247787305,19
20131219,0.16666666666666685,4.23481183358394,9
20131218,1.725,2.5683759824157772,20
20131217,1.1424242424242423,2.4177491760444605,33
20131216,2.0396551724137937,2.6024267052302505,58
20131215,0.093333333333333657,2.6760599431341139,15
20131214,2.4999999999999996,3.1711794663402011,9
20131213,1.0749999999999997,2.5032857096548584,24
20131212,0.71875,2.6283701374738859,16
20131211,1.7399999999999998,2.5072212258011577,30
20131210,1.1968749999999997,3.5304288143734377,32
20131209,2.2454545454545456,2.5050478069743374,33
20131208,2.35,5.18638573743922,12
20131207,1.8590909090909089,2.8927004743570794,22
20131206,1.7229166666666671,2.4054293419249841,48
20131205,1.8857142857142857,2.9406174128022822,28
20131204,2.0285714285714285,4.2058762609386777,7
20131203,1.9,2.72108843537415,1
20131202,2.08,2.8390776097198138,5
20131130,2.7727272727272729,2.437146716440203,11
20131129,1.8222222222222217,3.3083956423573211,18
20131128,0.66363636363636347,3.9010163051757947,22
20131127,0.98285714285714254,2.8797544975861804,35
20131126,1.4702702702702701,3.0611537492359258,37
20131125,2.3090909090909086,2.9971224763220876,22
20131124,3.7473684210526317,2.8436072560658348,19
20131123,3.4099999999999997,2.0971259876470678,10
20131122,1.44,3.4637518348229084,25
20131121,2.1189189189189177,2.9179993712924883,37
20131120,2.6949999999999994,2.8999683551694755,20
20131119,1.4441176470588233,1.9904761235328061,34
20131118,2.59,2.3378983507814479,30
20131117,2.2375,4.3399914906854171,8
20131116,0.19999999999999973,3.1628360125769435,3
20131115,2.3586206896551722,3.5752170033221873,29
20131114,1.9359999999999997,2.2887016130238194,25
20131113,2.1800000000000006,2.40454258568248,15
20131112,1.6418604651162791,2.2200474623668103,43
20131111,1.2456521739130433,1.9777952372315544,46
20131110,2.2913043478260864,1.9424370097657289,23
20131109,1.1374999999999997,2.4349236912803227,24
20131108,-4.0625,2.4838727058861223,16
20131107,0.60344827586206873,3.8053051086441863,29
20131106,2.9105263157894732,1.9738878661031667,38
20131105,2.175,4.0328773754040483,24
20131104,2.3499999999999996,2.91145949232335,4
20131103,2.7625,4.6874789349511312,8
20131102,1.8062499999999997,2.8353198895302927,32
20131101,0.61702127659574468,2.9523182520811875,47
20131031,1.9794117647058822,2.8973224125299279,34
20131030,0.76874999999999993,2.5154065779698613,32
20131029,2.7288135593220342,2.7563448882632087,59
20131028,1.2869565217391308,2.6863253729701,23
20131027,4,3.97350993377483,2
20131026,1.0923076923076926,2.8533848829975845,26
20131025,3.7272727272727266,2.0740695936535896,22
20131024,1.9937499999999997,3.18035235162597,32
20131023,1.5777777777777775,3.1706675704861214,27
20131022,0.84761904761904772,2.7100669783776072,21
20131021,2.3539823008849554,1.3732988404944448,113
20131020,2.3628571428571425,3.2584600556864434,35
20131019,2.2254901960784306,2.8562041241818981,51
20131018,0.66249999999999987,1.7350099505449612,32
20131017,0.87647058823529422,2.3390805721424122,17
20131016,2.94,2.306664984150455,15
20131015,1.0238095238095237,2.4770528940549079,42
20131014,3.2809523809523804,2.5203546602994056,21
20131013,2.3043478260869557,3.4851121107746383,23
20131012,2.4294117647058822,3.1624546191599312,17
20131011,1.84,2.2636807145760165,15
20131010,2.0636363636363635,3.0931843283292855,11
20131009,0.6333333333333333,2.0805823548533366,9
20131008,2.8642857142857148,2.7001802997952815,14
20131007,0.56874999999999964,1.6133423412436783,16
20131006,0.68124999999999991,2.5567249795475782,16
20131005,2.2857142857142856,1.9435956200662075,7
20131004,1.3565217391304347,3.4575611353109972,23
20131003,2.0124999999999997,2.2890408913754103,8
20131002,1.3093749999999997,3.0458043223567,32
20131001,2.6399999999999997,2.7344872562673812,30
20130930,2.2,2.9920861159688203,20
20130929,3.5125,2.9207177937308413,8
20130928,3.333333333333333,4.2419388488844332,9
20130927,2.3124999999999996,3.0332426662067529,24
20130926,1.7999999999999998,2.4926993097328056,45
20130925,1.2555555555555553,1.4766132090296187,27
20130924,2.390625,3.2643549843342718,32
20130923,4.2333333333333343,1.9083136213582683,27
20130922,1.9375,2.8156817418408338,24
20130921,2.5214285714285718,3.2051677334099233,28
20130920,3.0666666666666669,1.5762613621890422,24
20130919,-0.70000000000000018,1.8898074738532613,3
20130918,0.78181818181818152,2.1405713879625834,11
20130917,0.96,2.4333628738484872,65
20130916,1.6387096774193548,2.0393243678289608,62
20130915,1.6,3.57000252138466,3
20130914,0.88999999999999979,2.6934056863857125,10
20130913,1.171428571428571,2.84357920616527,21
20130912,3.1750000000000003,2.2060024871885537,16
20130911,2.1571428571428575,3.0653857529946937,7
20130910,1.51219512195122,3.0124859796947971,41
20130909,1.5953125000000001,4.1751908784531295,64
20130908,0.79999999999999971,1.9276790508417703,6
20130907,2.3875,3.2508538619339862,16
20130906,2.896,2.3659135322682827,25
20130905,1.6931818181818179,2.9964287784653512,44
20130904,2.2374999999999994,2.4717617336184756,40
20130903,2.9609756097560975,2.50367278901054,41
20130902,3.5649999999999995,1.8645776070257372,20
20130901,-0.56666666666666687,2.8497266453700978,9
20130831,1.7956521739130438,2.6005111518895645,23
20130830,0.98064516129032253,2.6292064732705107,31
20130829,2.4941176470588231,2.3028842658988697,17
20130828,0.69999999999999984,2.1501517242991364,19
20130827,3.125,2.1797794751881834,12
20130826,2.6285714285714281,1.5511180101718156,7
20130825,4.138461538461538,3.6698068162904289,13
20130824,3.2655172413793103,1.8151722280172624,29
20130823,2.058139534883721,2.47849274437295,43
20130822,2.3770833333333328,2.3175038487985438,48
20130821,1.4499999999999997,2.261195470797801,18
20130820,-0.40263157894736867,3.2500463245957678,38
20130819,-0.057777777777777706,3.1386931867396544,45
20130818,-0.943333333333333,4.0063307619776136,30
20130817,-0.12500000000000017,2.7069465776532864,24
20130816,0.10232558139534875,2.2148924058839112,43
20130815,0.46666666666666667,1.9222757529209167,6
20130814,0.56400000000000006,2.9356581641155048,25
20130813,2.2461538461538462,3.0761028436718889,13
20130812,3.7428571428571424,3.3652131029257197,14
20130811,3.2333333333333334,3.6865546245297312,9
20130810,2.977777777777777,3.1774862045768759,27
20130809,1.2857142857142856,3.2632262446338065,14
20130808,0.5892857142857143,2.6495318105208359,28
20130807,1.6499999999999997,3.4404159380878525,28
20130806,-0.45000000000000007,3.4223678567476123,14
20130805,0.94285714285714262,3.0998664519834636,28
20130804,2.3,2.5331637193521943,9
20130803,2.3384615384615386,2.6841620344220085,26
20130802,1.3750000000000002,2.7105869238493105,20
20130801,1.6799999999999997,2.7070482370499511,35
20130731,1.7964601769911503,2.7047732740531747,113
20130730,1.5410714285714286,3.0452819410159977,56
20130729,2.6043478260869559,2.9868447845555584,46
20130728,2.0124999999999997,2.7337505065120622,8
20130727,1.6124999999999998,2.8677630584794236,8
20130726,1.5833333333333333,1.3066301825120992,18
20130725,2.0916666666666668,1.46612763092971,24
20130724,2.4936170212765951,2.4346320760168694,47
20130723,0.66249999999999987,2.6120132840872419,16
20130722,2.7277777777777783,3.21043009486586,36
20130721,2.1799999999999997,3.7668722786315239,15
20130720,2.3153846153846152,3.4278753570549538,13
20130719,2.9354838709677424,2.3960397658266346,31
20130718,0.92631578947368431,3.8676967258676092,19
20130717,2.3774193548387093,2.2351087487819279,31
20130716,1.5625,3.2759131775892025,32
20130715,-1.6958333333333333,2.6702810027168655,24
20130714,0.7558139534883721,2.6355465150255468,43
20130713,0.099999999999999756,2.9451596163181959,8
20130712,1.8243243243243246,3.2271583479261738,37
20130711,1.5862068965517242,2.7891828501264948,29
20130710,2.3222222222222224,2.8015741778254988,54
20130709,1.8333333333333333,2.4829660788229533,24
20130708,1.3812499999999996,2.2719703256549351,16
20130707,3.5333333333333332,1.5920456953678275,12
20130706,1.498,2.0886732570422137,50
20130705,2.0531645569620256,2.1628378034345239,79
20130704,1.6430303030303035,1.5589108893590236,165
20130703,0.89944134078212268,1.8477833187255934,179
20130702,1.1251256281407043,2.1695468412788679,199
20130701,1.5618090452261304,1.9542481932849725,199
20130630,1.393630573248408,1.7818122775969485,314
20130629,2.0483870967741917,1.7734533970389743,310
20130628,1.3572222222222223,1.9976444805891456,180
20130627,1.2633484162895927,1.9105083470679851,221
20130626,1.7102941176470594,1.959448762862753,136
20130625,1.9746212121212117,2.14655063431513,264
20130624,2.1603448275862083,1.8697749011708096,522
20130623,2.313010204081634,1.9473349482699427,392
20130622,2.0187500000000003,3.065532962455797,16
20130621,2.1391304347826088,2.2080709086062318,23
20130620,2.36271186440678,2.7805984177820364,59
20130619,2.3765957446808508,2.220884116839561,47
20130618,3.470873786407767,2.4750351619000561,103
20130617,3.6502890173410423,2.7642402129720618,173
20130616,3.1027777777777761,2.48098147251673,108
20130615,2.851428571428571,2.9851577133043836,35
20130614,2.9968749999999993,4.1176867683152567,32
20130613,0.61999999999999988,2.5753781575671413,30
20130612,-0.20000000000000018,1.4558124013057685,5
20130611,-1.0571428571428572,2.4188478618981861,7
20130610,1.2699999999999998,2.0981658887798456,10
20130609,7,1.58478605388273,2
20130608,4.4285714285714288,1.6910319642856235,14
20130607,3.2076923076923083,1.9534404098586975,39
20130606,-4,3.15457413249211,3
20130605,-2.1833333333333331,2.5673417415187769,6
20130604,3.1428571428571432,1.1834678393424725,49
20130603,3.9090909090909092,1.5057185052214905,66
20130602,4.3703703703703711,1.3075029932417945,27
20130601,1.8878048780487804,1.2488325857238944,41
20130531,1.7714285714285716,1.0350965041617659,7
20130530,2.7538461538461534,1.743447359322376,13
20130529,1.7200000000000004,1.6456866168918955,30
20130528,1.9818181818181817,2.2765371193667217,33
20130527,0.97999999999999987,3.0412868703170233,10
20130526,-4,1.78217821782178,1
20130525,1.2333333333333334,2.4596658306482446,9
20130524,3.0181818181818176,1.9277847765939307,33
20130523,1.046153846153846,1.2230085002418243,13
20130522,1.9,2.20536694162212,2
20130521,1,2.99145299145299,1
20130519,2.3499999999999996,2.58682861904431,4
20130516,1,2.38298044941997,2
20130515,-1.5,4.2659149635893838,3
20130512,2.3499999999999996,1.64271047227926,2
20130508,2.08,2.5725094577553596,5
20130507,-2.8454545454545452,4.3823793076772679,11
20130506,7,1.1720013901038966,3
20130505,1,1.78094390026714,6
20130503,1,2.24043715846995,2
20130502,-3.32,3.3529481269996251,10
20130501,2.8,2.34375,1
20130430,2.15,2.8788206959247304,4
20130429,3.3333333333333335,2.8641771416337902,9
20130426,2.35,3.488055248721547,14
20130425,2.8,2.9263370332997,1
20130422,2.3499999999999996,3.58744394618834,2
20130419,0.625,3.0658129093968292,8
20130418,1,0.384615384615385,2
20130416,2.05,2.34678088603817,6
20130412,3.9,0.657894736842105,6
20130411,0.23333333333333317,1.1830765921005639,3
20130410,0.89999999999999991,1.2749270421575398,5
20130409,2.3999999999999995,2.38322211630124,9
20130407,7,4.5016077170418,1
20130406,1.45,2.05198358413133,4
20130405,4.675,2.1504652686174728,12
20130404,2.5,3.5661176008813582,3
20130403,6.3999999999999995,2.9253903734749458,7
20130330,-4.9999999999999991,1.6790903972056415,7
20130329,4.1250000000000009,2.5801878176830386,20
20130328,5,2.70563690985423,9
20130327,1,0.821078431372549,4
20130326,1.2999999999999998,2.4689703762951769,6
20130325,3.1157894736842104,1.775015383752742,38
20130324,1,2.654686785282836,20
20130323,4.3666666666666671,0.48450607772641668,18
20130321,2.6295454545454549,1.7178255561441633,44
20130320,0.31428571428571445,3.5050243346386352,7
20130319,1.0642857142857145,8.4458549721037137,42
20130318,2.3416666666666668,3.2939912540829295,12
20130317,0.44285714285714306,1.3680206235159131,7
20130316,3.9,2.6716643562584164,6
20130315,1.2999999999999998,2.6142884295377238,15
20130314,2.3499999999999996,2.3929342661316264,8
20130313,2.08,2.8741072911476517,5
20130312,-5,3.22721503186387,1
20130311,-0.99999999999999989,2.0161238794223633,6
20130309,2.96551724137931,2.5457025400012983,58
20130308,1.8106382978723397,2.921999298679733,47
20130307,2.371428571428571,3.9719016220104355,7
20130306,-0.16250000000000026,3.8607448451340276,8
20130305,-2.15,2.267824209236855,12
20130304,-1.0666666666666669,3.3484747386111668,6
20130303,7,3.66013071895425,2
20130302,2.3499999999999996,3.04878048780488,8
20130301,2.3363636363636364,2.5225482074723145,11
